match_date,league,home_team,away_team,home_score,away_score,both_teams_score,over_2_5,first_half_home,first_half_away,first_half_result,home_corners,away_corners,Total_corners,Corners_result,home_yellow_cards,away_yellow_cards,Card_result
08/02/2025,D1,Mainz,Augsburg,0,0,NG,No,0,0,Draw,1,3,4,Away Win,3,3,Draw
08/02/2025,D1,Wolfsburg,Leverkusen,0,0,NG,No,0,0,Draw,3,9,12,Away Win,2,3,Away Win
08/02/2025,D1,M'gladbach,Ein Frankfurt,1,1,GG,No,1,1,Draw,6,1,7,Home Win,3,3,Draw
09/02/2025,D1,Holstein Kiel,Bochum,2,2,GG,Yes,1,2,Away Win,3,5,8,Away Win,2,2,Draw
09/02/2025,D1,RB Leipzig,St Pauli,2,0,NG,No,2,0,Home Win,5,4,9,Home Win,2,2,Draw
14/02/2025,D1,Augsburg,RB Leipzig,0,0,NG,No,0,0,Draw,8,9,17,Away Win,2,1,Home Win
15/02/2025,D1,Bochum,Dortmund,2,0,NG,No,2,0,Home Win,2,8,10,Away Win,1,0,Home Win
15/02/2025,D1,St Pauli,Freiburg,0,1,NG,No,0,0,Draw,2,6,8,Away Win,1,0,Home Win
15/02/2025,D1,Stuttgart,Wolfsburg,1,2,GG,Yes,0,0,Draw,7,5,12,Home Win,3,4,Away Win
15/02/2025,D1,Union Berlin,M'gladbach,1,2,GG,Yes,0,2,Away Win,4,5,9,Away Win,0,1,Away Win
15/02/2025,D1,Leverkusen,Bayern Munich,0,0,NG,No,0,0,Draw,6,0,6,Home Win,2,3,Away Win
16/02/2025,D1,Werder Bremen,Hoffenheim,1,3,GG,Yes,1,2,Away Win,6,4,10,Home Win,2,3,Away Win
16/02/2025,D1,Ein Frankfurt,Holstein Kiel,3,1,GG,Yes,2,0,Home Win,4,6,10,Away Win,2,0,Home Win
16/02/2025,D1,Heidenheim,Mainz,0,2,NG,No,0,1,Away Win,8,4,12,Home Win,1,3,Away Win
21/02/2025,D1,Freiburg,Werder Bremen,5,0,NG,Yes,2,0,Home Win,3,7,10,Away Win,3,0,Home Win
22/02/2025,D1,Holstein Kiel,Leverkusen,0,2,NG,No,0,2,Away Win,5,11,16,Away Win,4,1,Home Win
22/02/2025,D1,Mainz,St Pauli,2,0,NG,No,0,0,Draw,6,5,11,Home Win,3,3,Draw
22/02/2025,D1,M'gladbach,Augsburg,0,3,NG,Yes,0,0,Draw,2,4,6,Away Win,3,2,Home Win
22/02/2025,D1,Wolfsburg,Bochum,1,1,GG,No,0,0,Draw,3,5,8,Away Win,2,3,Away Win
22/02/2025,D1,Dortmund,Union Berlin,6,0,NG,Yes,2,0,Home Win,5,3,8,Home Win,2,2,Draw
23/02/2025,D1,RB Leipzig,Heidenheim,2,2,GG,Yes,1,2,Away Win,7,4,11,Home Win,3,3,Draw
23/02/2025,D1,Bayern Munich,Ein Frankfurt,4,0,NG,Yes,1,0,Home Win,4,1,5,Home Win,1,1,Draw
23/02/2025,D1,Hoffenheim,Stuttgart,1,1,GG,No,0,1,Away Win,4,8,12,Away Win,0,0,Draw
28/02/2025,D1,Stuttgart,Bayern Munich,1,3,GG,Yes,1,1,Draw,4,6,10,Away Win,5,3,Home Win
01/03/2025,D1,Bochum,Hoffenheim,0,1,NG,No,0,0,Draw,8,5,13,Home Win,0,1,Away Win
01/03/2025,D1,Heidenheim,M'gladbach,0,3,NG,Yes,0,2,Away Win,6,2,8,Home Win,2,3,Away Win
01/03/2025,D1,RB Leipzig,Mainz,1,2,GG,Yes,1,0,Home Win,7,1,8,Home Win,1,1,Draw
01/03/2025,D1,St Pauli,Dortmund,0,2,NG,No,0,0,Draw,7,1,8,Home Win,1,2,Away Win
01/03/2025,D1,Werder Bremen,Wolfsburg,1,2,GG,Yes,0,1,Away Win,8,2,10,Home Win,2,0,Home Win
01/03/2025,D1,Ein Frankfurt,Leverkusen,1,4,GG,Yes,1,3,Away Win,2,6,8,Away Win,1,1,Draw
02/03/2025,D1,Union Berlin,Holstein Kiel,0,1,NG,No,0,1,Away Win,11,3,14,Home Win,4,0,Home Win
02/03/2025,D1,Augsburg,Freiburg,0,0,NG,No,0,0,Draw,5,2,7,Home Win,1,1,Draw
07/03/2025,D1,M'gladbach,Mainz,1,3,GG,Yes,0,1,Away Win,4,3,7,Home Win,0,1,Away Win
08/03/2025,D1,Bayern Munich,Bochum,2,3,GG,Yes,2,1,Home Win,9,3,12,Home Win,0,6,Away Win
08/03/2025,D1,Dortmund,Augsburg,0,1,NG,No,0,1,Away Win,12,3,15,Home Win,1,4,Away Win
08/03/2025,D1,Holstein Kiel,Stuttgart,2,2,GG,Yes,1,1,Draw,3,1,4,Home Win,1,2,Away Win
08/03/2025,D1,Leverkusen,Werder Bremen,0,2,NG,No,0,1,Away Win,10,3,13,Home Win,4,4,Draw
08/03/2025,D1,Wolfsburg,St Pauli,1,1,GG,No,0,1,Away Win,6,6,12,Draw,1,0,Home Win
08/03/2025,D1,Freiburg,RB Leipzig,0,0,NG,No,0,0,Draw,2,6,8,Away Win,0,3,Away Win
09/03/2025,D1,Ein Frankfurt,Union Berlin,1,2,GG,Yes,1,0,Home Win,1,5,6,Away Win,3,0,Home Win
09/03/2025,D1,Hoffenheim,Heidenheim,1,1,GG,No,1,0,Home Win,6,4,10,Home Win,2,3,Away Win
14/03/2025,D1,St Pauli,Hoffenheim,1,0,NG,No,0,0,Draw,11,2,13,Home Win,0,1,Away Win
15/03/2025,D1,Augsburg,Wolfsburg,1,0,NG,No,0,0,Draw,1,4,5,Away Win,1,2,Away Win
15/03/2025,D1,Mainz,Freiburg,2,2,GG,Yes,1,0,Home Win,1,4,5,Away Win,1,2,Away Win
15/03/2025,D1,Union Berlin,Bayern Munich,1,1,GG,No,0,0,Draw,2,14,16,Away Win,1,2,Away Win
15/03/2025,D1,Werder Bremen,M'gladbach,2,4,GG,Yes,2,2,Draw,4,1,5,Home Win,1,2,Away Win
15/03/2025,D1,RB Leipzig,Dortmund,2,0,NG,No,1,0,Home Win,3,12,15,Away Win,3,3,Draw
16/03/2025,D1,Bochum,Ein Frankfurt,1,3,GG,Yes,0,2,Away Win,8,3,11,Home Win,4,1,Home Win
16/03/2025,D1,Heidenheim,Holstein Kiel,3,1,GG,Yes,1,0,Home Win,3,5,8,Away Win,1,3,Away Win
16/03/2025,D1,Stuttgart,Leverkusen,3,4,GG,Yes,1,0,Home Win,1,10,11,Away Win,3,2,Home Win
28/03/2025,D1,Leverkusen,Bochum,3,1,GG,Yes,1,1,Draw,3,2,5,Home Win,0,1,Away Win
29/03/2025,D1,Bayern Munich,St Pauli,3,2,GG,Yes,1,1,Draw,5,4,9,Home Win,3,0,Home Win
29/03/2025,D1,Hoffenheim,Augsburg,1,1,GG,No,0,0,Draw,2,2,4,Draw,1,2,Away Win
29/03/2025,D1,Holstein Kiel,Werder Bremen,0,3,NG,Yes,0,1,Away Win,3,4,7,Away Win,4,1,Home Win
29/03/2025,D1,M'gladbach,RB Leipzig,1,0,NG,No,0,0,Draw,5,8,13,Away Win,2,2,Draw
29/03/2025,D1,Wolfsburg,Heidenheim,0,1,NG,No,0,1,Away Win,4,5,9,Away Win,2,4,Away Win
29/03/2025,D1,Ein Frankfurt,Stuttgart,1,0,NG,No,0,0,Draw,6,10,16,Away Win,1,3,Away Win
30/03/2025,D1,Freiburg,Union Berlin,1,2,GG,Yes,1,1,Draw,3,3,6,Draw,3,4,Away Win
30/03/2025,D1,Dortmund,Mainz,3,1,GG,Yes,2,0,Home Win,6,4,10,Home Win,2,0,Home Win
04/04/2025,D1,Augsburg,Bayern Munich,1,3,GG,Yes,1,1,Draw,2,4,6,Away Win,4,0,Home Win
05/04/2025,D1,Bochum,Stuttgart,0,4,NG,Yes,0,2,Away Win,2,4,6,Away Win,1,1,Draw
05/04/2025,D1,Freiburg,Dortmund,1,4,GG,Yes,0,1,Away Win,3,4,7,Away Win,1,0,Home Win
05/04/2025,D1,Heidenheim,Leverkusen,0,1,NG,No,0,0,Draw,4,0,4,Home Win,1,0,Home Win
05/04/2025,D1,Mainz,Holstein Kiel,1,1,GG,No,0,1,Away Win,4,4,8,Draw,4,4,Draw
05/04/2025,D1,RB Leipzig,Hoffenheim,3,1,GG,Yes,2,1,Home Win,8,2,10,Home Win,0,3,Away Win
05/04/2025,D1,Werder Bremen,Ein Frankfurt,2,0,NG,No,1,0,Home Win,5,6,11,Away Win,3,3,Draw
06/04/2025,D1,St Pauli,M'gladbach,1,1,GG,No,0,1,Away Win,11,2,13,Home Win,0,2,Away Win
06/04/2025,D1,Union Berlin,Wolfsburg,1,0,NG,No,0,0,Draw,6,4,10,Home Win,0,1,Away Win
11/04/2025,D1,Wolfsburg,RB Leipzig,2,3,GG,Yes,0,2,Away Win,8,5,13,Home Win,2,3,Away Win
12/04/2025,D1,Bochum,Augsburg,1,2,GG,Yes,0,1,Away Win,7,6,13,Home Win,2,1,Home Win
12/04/2025,D1,Hoffenheim,Mainz,2,0,NG,No,2,0,Home Win,4,7,11,Away Win,4,2,Home Win
12/04/2025,D1,Holstein Kiel,St Pauli,1,2,GG,Yes,1,1,Draw,3,3,6,Draw,3,4,Away Win
12/04/2025,D1,Leverkusen,Union Berlin,0,0,NG,No,0,0,Draw,7,3,10,Home Win,2,1,Home Win
12/04/2025,D1,M'gladbach,Freiburg,1,2,GG,Yes,1,1,Draw,4,6,10,Away Win,0,1,Away Win
12/04/2025,D1,Bayern Munich,Dortmund,2,2,GG,Yes,0,0,Draw,6,5,11,Home Win,0,0,Draw
13/04/2025,D1,Stuttgart,Werder Bremen,1,2,GG,Yes,1,1,Draw,3,4,7,Away Win,3,2,Home Win
13/04/2025,D1,Ein Frankfurt,Heidenheim,3,0,NG,Yes,2,0,Home Win,5,3,8,Home Win,1,1,Draw
19/04/2025,D1,Freiburg,Hoffenheim,3,2,GG,Yes,2,2,Draw,2,6,8,Away Win,3,2,Home Win
19/04/2025,D1,Heidenheim,Bayern Munich,0,4,NG,Yes,0,3,Away Win,4,4,8,Draw,3,1,Home Win
19/04/2025,D1,Mainz,Wolfsburg,2,2,GG,Yes,2,1,Home Win,7,5,12,Home Win,2,3,Away Win
19/04/2025,D1,RB Leipzig,Holstein Kiel,1,1,GG,No,0,1,Away Win,9,7,16,Home Win,1,2,Away Win
19/04/2025,D1,Werder Bremen,Bochum,1,0,NG,No,0,0,Draw,2,7,9,Away Win,3,3,Draw
19/04/2025,D1,Union Berlin,Stuttgart,4,4,GG,Yes,4,4,Draw,3,5,8,Away Win,0,2,Away Win
20/04/2025,D1,Augsburg,Ein Frankfurt,0,0,NG,No,0,0,Draw,3,9,12,Away Win,2,1,Home Win
20/04/2025,D1,Dortmund,M'gladbach,3,2,GG,Yes,3,1,Home Win,6,2,8,Home Win,1,2,Away Win
20/04/2025,D1,St Pauli,Leverkusen,1,1,GG,No,0,1,Away Win,4,4,8,Draw,1,4,Away Win
25/04/2025,D1,Stuttgart,Heidenheim,0,1,NG,No,0,0,Draw,6,5,11,Home Win,0,4,Away Win
26/04/2025,D1,Bayern Munich,Mainz,3,0,NG,Yes,2,0,Home Win,4,4,8,Draw,2,2,Draw
26/04/2025,D1,Hoffenheim,Dortmund,2,3,GG,Yes,0,1,Away Win,2,5,7,Away Win,5,1,Home Win
26/04/2025,D1,Holstein Kiel,M'gladbach,4,3,GG,Yes,2,0,Home Win,7,8,15,Away Win,2,1,Home Win
26/04/2025,D1,Leverkusen,Augsburg,2,0,NG,No,2,0,Home Win,3,7,10,Away Win,0,1,Away Win
26/04/2025,D1,Wolfsburg,Freiburg,0,1,NG,No,0,0,Draw,3,2,5,Home Win,3,1,Home Win
26/04/2025,D1,Ein Frankfurt,RB Leipzig,4,0,NG,Yes,1,0,Home Win,8,4,12,Home Win,1,2,Away Win
27/04/2025,D1,Bochum,Union Berlin,1,1,GG,No,0,1,Away Win,10,4,14,Home Win,3,2,Home Win
27/04/2025,D1,Werder Bremen,St Pauli,0,0,NG,No,0,0,Draw,1,3,4,Away Win,2,3,Away Win
02/05/2025,D1,Heidenheim,Bochum,0,0,NG,No,0,0,Draw,6,4,10,Home Win,0,1,Away Win
03/05/2025,D1,M'gladbach,Hoffenheim,4,4,GG,Yes,2,1,Home Win,4,7,11,Away Win,0,0,Draw
03/05/2025,D1,RB Leipzig,Bayern Munich,3,3,GG,Yes,2,0,Home Win,2,7,9,Away Win,3,1,Home Win
03/05/2025,D1,St Pauli,Stuttgart,0,1,NG,No,0,0,Draw,4,4,8,Draw,6,3,Home Win
03/05/2025,D1,Union Berlin,Werder Bremen,2,2,GG,Yes,1,2,Away Win,5,5,10,Draw,2,3,Away Win
03/05/2025,D1,Dortmund,Wolfsburg,4,0,NG,Yes,1,0,Home Win,4,3,7,Home Win,0,1,Away Win
04/05/2025,D1,Augsburg,Holstein Kiel,1,3,GG,Yes,0,2,Away Win,12,0,12,Home Win,0,2,Away Win
04/05/2025,D1,Freiburg,Leverkusen,2,2,GG,Yes,1,0,Home Win,4,1,5,Home Win,1,2,Away Win
04/05/2025,D1,Mainz,Ein Frankfurt,1,1,GG,No,0,1,Away Win,8,1,9,Home Win,1,0,Home Win
09/05/2025,D1,Wolfsburg,Hoffenheim,2,2,GG,Yes,1,1,Draw,5,6,11,Away Win,0,2,Away Win
10/05/2025,D1,Bochum,Mainz,1,4,GG,Yes,0,1,Away Win,6,6,12,Draw,3,0,Home Win
10/05/2025,D1,Holstein Kiel,Freiburg,1,2,GG,Yes,1,1,Draw,2,5,7,Away Win,1,0,Home Win
10/05/2025,D1,Union Berlin,Heidenheim,0,3,NG,Yes,0,1,Away Win,1,2,3,Away Win,2,0,Home Win
10/05/2025,D1,Werder Bremen,RB Leipzig,0,0,NG,No,0,0,Draw,11,4,15,Home Win,1,3,Away Win
10/05/2025,D1,Bayern Munich,M'gladbach,2,0,NG,No,1,0,Home Win,4,9,13,Away Win,1,1,Draw
11/05/2025,D1,Leverkusen,Dortmund,2,4,GG,Yes,1,2,Away Win,12,0,12,Home Win,0,2,Away Win
11/05/2025,D1,Ein Frankfurt,St Pauli,2,2,GG,Yes,1,2,Away Win,3,1,4,Home Win,2,2,Draw
11/05/2025,D1,Stuttgart,Augsburg,4,0,NG,Yes,1,0,Home Win,11,2,13,Home Win,1,1,Draw
17/05/2025,D1,Augsburg,Union Berlin,1,2,GG,Yes,1,0,Home Win,4,0,4,Home Win,0,0,Draw
17/05/2025,D1,Dortmund,Holstein Kiel,3,0,NG,Yes,1,0,Home Win,7,1,8,Home Win,3,1,Home Win
17/05/2025,D1,Freiburg,Ein Frankfurt,1,3,GG,Yes,1,1,Draw,4,7,11,Away Win,2,4,Away Win
17/05/2025,D1,Heidenheim,Werder Bremen,1,4,GG,Yes,0,2,Away Win,6,4,10,Home Win,2,2,Draw
17/05/2025,D1,Hoffenheim,Bayern Munich,0,4,NG,Yes,0,1,Away Win,1,4,5,Away Win,0,0,Draw
17/05/2025,D1,Mainz,Leverkusen,2,2,GG,Yes,1,0,Home Win,7,3,10,Home Win,2,6,Away Win
17/05/2025,D1,M'gladbach,Wolfsburg,0,1,NG,No,0,0,Draw,7,10,17,Away Win,0,0,Draw
17/05/2025,D1,RB Leipzig,Stuttgart,2,3,GG,Yes,2,1,Home Win,5,8,13,Away Win,1,0,Home Win
17/05/2025,D1,St Pauli,Bochum,0,2,NG,No,0,1,Away Win,7,4,11,Home Win,0,0,Draw
