match_date,league,home_team,away_team,home_score,away_score,both_teams_score,over_2_5,first_half_home,first_half_away,first_half_result,home_corners,away_corners,Total_corners,Corners_result,home_yellow_cards,away_yellow_cards,Card_result
24/09/2023,I1,Empoli,Inter,0,1,NG,No,0,0,Draw,3,6,9,Away Win,2,2,Draw
24/09/2023,I1,Atalanta,Cagliari,2,0,NG,No,1,0,Home Win,7,7,14,Draw,1,2,Away Win
24/09/2023,I1,Udinese,Fiorentina,0,2,NG,No,0,1,Away Win,10,3,13,Home Win,0,1,Away Win
24/09/2023,I1,Bologna,Napoli,0,0,NG,No,0,0,Draw,5,5,10,Draw,4,5,Away Win
24/09/2023,I1,Torino,Roma,1,1,GG,No,0,0,Draw,7,1,8,Home Win,0,2,Away Win
26/09/2023,I1,Juventus,Lecce,1,0,NG,No,0,0,Draw,5,1,6,Home Win,2,5,Away Win
27/09/2023,I1,Cagliari,Milan,1,3,GG,Yes,1,2,Away Win,3,5,8,Away Win,3,1,Home Win
27/09/2023,I1,Empoli,Salernitana,1,0,NG,No,1,0,Home Win,10,2,12,Home Win,2,1,Home Win
27/09/2023,I1,Verona,Atalanta,0,1,NG,No,0,1,Away Win,4,1,5,Home Win,2,3,Away Win
27/09/2023,I1,Inter,Sassuolo,1,2,GG,Yes,1,0,Home Win,8,6,14,Home Win,0,1,Away Win
27/09/2023,I1,Lazio,Torino,2,0,NG,No,0,0,Draw,4,2,6,Home Win,1,4,Away Win
27/09/2023,I1,Napoli,Udinese,4,1,GG,Yes,2,0,Home Win,8,4,12,Home Win,1,1,Draw
28/09/2023,I1,Frosinone,Fiorentina,1,1,GG,No,0,1,Away Win,8,10,18,Away Win,3,3,Draw
28/09/2023,I1,Monza,Bologna,0,0,NG,No,0,0,Draw,7,5,12,Home Win,5,3,Home Win
28/09/2023,I1,Genoa,Roma,4,1,GG,Yes,2,1,Home Win,1,7,8,Away Win,4,3,Home Win
30/09/2023,I1,Lecce,Napoli,0,4,NG,Yes,0,1,Away Win,3,7,10,Away Win,3,2,Home Win
30/09/2023,I1,Milan,Lazio,2,0,NG,No,0,0,Draw,7,1,8,Home Win,3,2,Home Win
30/09/2023,I1,Salernitana,Inter,0,4,NG,Yes,0,0,Draw,3,3,6,Draw,2,1,Home Win
01/10/2023,I1,Bologna,Empoli,3,0,NG,Yes,1,0,Home Win,2,6,8,Away Win,2,4,Away Win
01/10/2023,I1,Udinese,Genoa,2,2,GG,Yes,1,2,Away Win,5,0,5,Home Win,2,2,Draw
01/10/2023,I1,Atalanta,Juventus,0,0,NG,No,0,0,Draw,5,2,7,Home Win,1,2,Away Win
01/10/2023,I1,Roma,Frosinone,2,0,NG,No,1,0,Home Win,7,3,10,Home Win,1,2,Away Win
02/10/2023,I1,Sassuolo,Monza,0,1,NG,No,0,0,Draw,7,4,11,Home Win,0,0,Draw
02/10/2023,I1,Torino,Verona,0,0,NG,No,0,0,Draw,10,1,11,Home Win,1,1,Draw
02/10/2023,I1,Fiorentina,Cagliari,3,0,NG,Yes,2,0,Home Win,4,2,6,Home Win,1,1,Draw
06/10/2023,I1,Empoli,Udinese,0,0,NG,No,0,0,Draw,5,7,12,Away Win,1,2,Away Win
06/10/2023,I1,Lecce,Sassuolo,1,1,GG,No,0,1,Away Win,5,3,8,Home Win,2,3,Away Win
07/10/2023,I1,Inter,Bologna,2,2,GG,Yes,2,1,Home Win,7,7,14,Draw,2,3,Away Win
07/10/2023,I1,Juventus,Torino,2,0,NG,No,0,0,Draw,7,3,10,Home Win,1,1,Draw
07/10/2023,I1,Genoa,Milan,0,1,NG,No,0,0,Draw,3,2,5,Home Win,3,5,Away Win
08/10/2023,I1,Monza,Salernitana,3,0,NG,Yes,2,0,Home Win,7,7,14,Draw,1,2,Away Win
08/10/2023,I1,Frosinone,Verona,2,1,GG,Yes,1,0,Home Win,2,4,6,Away Win,1,4,Away Win
08/10/2023,I1,Lazio,Atalanta,3,2,GG,Yes,2,1,Home Win,4,6,10,Away Win,1,1,Draw
08/10/2023,I1,Cagliari,Roma,1,4,GG,Yes,0,2,Away Win,4,3,7,Home Win,2,3,Away Win
08/10/2023,I1,Napoli,Fiorentina,1,3,GG,Yes,1,1,Draw,6,4,10,Home Win,2,4,Away Win
21/10/2023,I1,Verona,Napoli,1,3,GG,Yes,0,2,Away Win,5,8,13,Away Win,3,2,Home Win
21/10/2023,I1,Torino,Inter,0,3,NG,Yes,0,0,Draw,2,4,6,Away Win,1,2,Away Win
21/10/2023,I1,Sassuolo,Lazio,0,2,NG,No,0,2,Away Win,5,7,12,Away Win,1,5,Away Win
22/10/2023,I1,Roma,Monza,1,0,NG,No,0,0,Draw,8,5,13,Home Win,2,4,Away Win
22/10/2023,I1,Bologna,Frosinone,2,1,GG,Yes,2,0,Home Win,4,5,9,Away Win,2,2,Draw
22/10/2023,I1,Salernitana,Cagliari,2,2,GG,Yes,0,0,Draw,8,5,13,Home Win,3,4,Away Win
22/10/2023,I1,Atalanta,Genoa,2,0,NG,No,0,0,Draw,8,4,12,Home Win,4,2,Home Win
22/10/2023,I1,Milan,Juventus,0,1,NG,No,0,0,Draw,6,3,9,Home Win,1,4,Away Win
23/10/2023,I1,Udinese,Lecce,1,1,GG,No,0,0,Draw,2,7,9,Away Win,3,5,Away Win
23/10/2023,I1,Fiorentina,Empoli,0,2,NG,No,0,1,Away Win,13,3,16,Home Win,1,3,Away Win
27/10/2023,I1,Genoa,Salernitana,1,0,NG,No,1,0,Home Win,7,0,7,Home Win,3,4,Away Win
28/10/2023,I1,Sassuolo,Bologna,1,1,GG,No,1,1,Draw,6,2,8,Home Win,1,4,Away Win
28/10/2023,I1,Lecce,Torino,0,1,NG,No,0,1,Away Win,3,0,3,Home Win,3,5,Away Win
28/10/2023,I1,Juventus,Verona,1,0,NG,No,0,0,Draw,5,1,6,Home Win,3,2,Home Win
29/10/2023,I1,Cagliari,Frosinone,4,3,GG,Yes,0,2,Away Win,5,7,12,Away Win,1,4,Away Win
29/10/2023,I1,Monza,Udinese,1,1,GG,No,1,0,Home Win,10,3,13,Home Win,2,1,Home Win
29/10/2023,I1,Inter,Roma,1,0,NG,No,0,0,Draw,8,0,8,Home Win,3,4,Away Win
29/10/2023,I1,Napoli,Milan,2,2,GG,Yes,0,2,Away Win,6,4,10,Home Win,4,3,Home Win
30/10/2023,I1,Empoli,Atalanta,0,3,NG,Yes,0,2,Away Win,3,6,9,Away Win,4,0,Home Win
30/10/2023,I1,Lazio,Fiorentina,1,0,NG,No,0,0,Draw,0,4,4,Away Win,3,3,Draw
03/11/2023,I1,Bologna,Lazio,1,0,NG,No,0,0,Draw,2,6,8,Away Win,2,5,Away Win
04/11/2023,I1,Salernitana,Napoli,0,2,NG,No,0,1,Away Win,8,9,17,Away Win,1,1,Draw
04/11/2023,I1,Atalanta,Inter,1,2,GG,Yes,0,1,Away Win,6,1,7,Home Win,4,1,Home Win
04/11/2023,I1,Milan,Udinese,0,1,NG,No,0,0,Draw,11,5,16,Home Win,1,2,Away Win
05/11/2023,I1,Verona,Monza,1,3,GG,Yes,0,1,Away Win,2,6,8,Away Win,1,2,Away Win
05/11/2023,I1,Cagliari,Genoa,2,1,GG,Yes,0,0,Draw,1,1,2,Draw,4,2,Home Win
05/11/2023,I1,Roma,Lecce,2,1,GG,Yes,0,0,Draw,5,2,7,Home Win,3,5,Away Win
05/11/2023,I1,Fiorentina,Juventus,0,1,NG,No,0,1,Away Win,9,2,11,Home Win,1,3,Away Win
06/11/2023,I1,Frosinone,Empoli,2,1,GG,Yes,0,0,Draw,9,2,11,Home Win,3,2,Home Win
06/11/2023,I1,Torino,Sassuolo,2,1,GG,Yes,1,1,Draw,9,2,11,Home Win,1,1,Draw
10/11/2023,I1,Sassuolo,Salernitana,2,2,GG,Yes,1,2,Away Win,11,0,11,Home Win,2,1,Home Win
10/11/2023,I1,Genoa,Verona,1,0,NG,No,1,0,Home Win,6,7,13,Away Win,1,4,Away Win
11/11/2023,I1,Lecce,Milan,2,2,GG,Yes,0,2,Away Win,3,1,4,Home Win,4,6,Away Win
11/11/2023,I1,Juventus,Cagliari,2,1,GG,Yes,0,0,Draw,12,4,16,Home Win,3,1,Home Win
11/11/2023,I1,Monza,Torino,1,1,GG,No,0,0,Draw,3,1,4,Home Win,2,2,Draw
12/11/2023,I1,Napoli,Empoli,0,1,NG,No,0,0,Draw,8,3,11,Home Win,1,1,Draw
12/11/2023,I1,Fiorentina,Bologna,2,1,GG,Yes,1,1,Draw,0,3,3,Away Win,2,2,Draw
12/11/2023,I1,Udinese,Atalanta,1,1,GG,No,1,0,Home Win,7,7,14,Draw,2,3,Away Win
12/11/2023,I1,Lazio,Roma,0,0,NG,No,0,0,Draw,4,1,5,Home Win,3,4,Away Win
12/11/2023,I1,Inter,Frosinone,2,0,NG,No,1,0,Home Win,9,4,13,Home Win,0,1,Away Win
25/11/2023,I1,Salernitana,Lazio,2,1,GG,Yes,0,1,Away Win,4,9,13,Away Win,5,3,Home Win
25/11/2023,I1,Atalanta,Napoli,1,2,GG,Yes,0,1,Away Win,5,4,9,Home Win,2,2,Draw
25/11/2023,I1,Milan,Fiorentina,1,0,NG,No,1,0,Home Win,3,11,14,Away Win,1,2,Away Win
26/11/2023,I1,Cagliari,Monza,1,1,GG,No,1,0,Home Win,10,11,21,Away Win,1,2,Away Win
26/11/2023,I1,Empoli,Sassuolo,3,4,GG,Yes,2,2,Draw,6,5,11,Home Win,4,2,Home Win
26/11/2023,I1,Frosinone,Genoa,2,1,GG,Yes,1,1,Draw,4,2,6,Home Win,2,4,Away Win
26/11/2023,I1,Roma,Udinese,3,1,GG,Yes,1,0,Home Win,7,1,8,Home Win,1,3,Away Win
26/11/2023,I1,Juventus,Inter,1,1,GG,No,1,1,Draw,1,0,1,Home Win,2,1,Home Win
27/11/2023,I1,Verona,Lecce,2,2,GG,Yes,1,1,Draw,4,2,6,Home Win,1,2,Away Win
27/11/2023,I1,Bologna,Torino,2,0,NG,No,0,0,Draw,3,2,5,Home Win,3,4,Away Win
01/12/2023,I1,Monza,Juventus,1,2,GG,Yes,0,1,Away Win,7,3,10,Home Win,1,2,Away Win
02/12/2023,I1,Genoa,Empoli,1,1,GG,No,1,0,Home Win,5,3,8,Home Win,3,1,Home Win
02/12/2023,I1,Lazio,Cagliari,1,0,NG,No,1,0,Home Win,4,3,7,Home Win,0,2,Away Win
02/12/2023,I1,Milan,Frosinone,3,1,GG,Yes,1,0,Home Win,6,7,13,Away Win,1,1,Draw
03/12/2023,I1,Lecce,Bologna,1,1,GG,No,0,0,Draw,6,3,9,Home Win,3,2,Home Win
03/12/2023,I1,Fiorentina,Salernitana,3,0,NG,Yes,2,0,Home Win,3,2,5,Home Win,1,0,Home Win
03/12/2023,I1,Udinese,Verona,3,3,GG,Yes,2,1,Home Win,5,3,8,Home Win,2,5,Away Win
03/12/2023,I1,Sassuolo,Roma,1,2,GG,Yes,1,0,Home Win,1,11,12,Away Win,4,1,Home Win
03/12/2023,I1,Napoli,Inter,0,3,NG,Yes,0,1,Away Win,6,4,10,Home Win,2,2,Draw
04/12/2023,I1,Torino,Atalanta,3,0,NG,Yes,1,0,Home Win,4,3,7,Home Win,2,2,Draw
08/12/2023,I1,Juventus,Napoli,1,0,NG,No,0,0,Draw,3,6,9,Away Win,2,4,Away Win
09/12/2023,I1,Verona,Lazio,1,1,GG,No,0,1,Away Win,1,7,8,Away Win,2,4,Away Win
09/12/2023,I1,Atalanta,Milan,3,2,GG,Yes,1,1,Draw,6,4,10,Home Win,1,5,Away Win
09/12/2023,I1,Inter,Udinese,4,0,NG,Yes,3,0,Home Win,6,1,7,Home Win,0,1,Away Win
10/12/2023,I1,Frosinone,Torino,0,0,NG,No,0,0,Draw,3,8,11,Away Win,3,3,Draw
10/12/2023,I1,Monza,Genoa,1,0,NG,No,0,0,Draw,2,3,5,Away Win,1,2,Away Win
10/12/2023,I1,Salernitana,Bologna,1,2,GG,Yes,0,2,Away Win,5,1,6,Home Win,7,2,Home Win
10/12/2023,I1,Roma,Fiorentina,1,1,GG,No,1,0,Home Win,1,6,7,Away Win,5,3,Home Win
11/12/2023,I1,Empoli,Lecce,1,1,GG,No,0,0,Draw,8,3,11,Home Win,2,2,Draw
11/12/2023,I1,Cagliari,Sassuolo,2,1,GG,Yes,0,1,Away Win,10,4,14,Home Win,1,7,Away Win
15/12/2023,I1,Genoa,Juventus,1,1,GG,No,0,1,Away Win,6,8,14,Away Win,2,3,Away Win
16/12/2023,I1,Lecce,Frosinone,2,1,GG,Yes,1,1,Draw,5,4,9,Home Win,1,4,Away Win
16/12/2023,I1,Napoli,Cagliari,2,1,GG,Yes,0,0,Draw,5,3,8,Home Win,5,3,Home Win
16/12/2023,I1,Torino,Empoli,1,0,NG,No,1,0,Home Win,6,4,10,Home Win,4,2,Home Win
17/12/2023,I1,Milan,Monza,3,0,NG,Yes,2,0,Home Win,4,5,9,Away Win,1,2,Away Win
17/12/2023,I1,Fiorentina,Verona,1,0,NG,No,0,0,Draw,1,6,7,Away Win,3,1,Home Win
17/12/2023,I1,Udinese,Sassuolo,2,2,GG,Yes,1,0,Home Win,1,13,14,Away Win,3,1,Home Win
17/12/2023,I1,Bologna,Roma,2,0,NG,No,1,0,Home Win,0,4,4,Away Win,4,4,Draw
17/12/2023,I1,Lazio,Inter,0,2,NG,No,0,1,Away Win,8,7,15,Home Win,1,2,Away Win
18/12/2023,I1,Atalanta,Salernitana,4,1,GG,Yes,0,1,Away Win,10,7,17,Home Win,1,2,Away Win
22/12/2023,I1,Empoli,Lazio,0,2,NG,No,0,1,Away Win,8,9,17,Away Win,3,2,Home Win
22/12/2023,I1,Sassuolo,Genoa,1,2,GG,Yes,1,0,Home Win,3,6,9,Away Win,2,1,Home Win
22/12/2023,I1,Monza,Fiorentina,0,1,NG,No,0,1,Away Win,1,4,5,Away Win,3,4,Away Win
22/12/2023,I1,Salernitana,Milan,2,2,GG,Yes,1,1,Draw,6,6,12,Draw,3,1,Home Win
23/12/2023,I1,Frosinone,Juventus,1,2,GG,Yes,0,1,Away Win,8,8,16,Draw,0,2,Away Win
23/12/2023,I1,Bologna,Atalanta,1,0,NG,No,0,0,Draw,2,3,5,Away Win,2,4,Away Win
23/12/2023,I1,Torino,Udinese,1,1,GG,No,0,0,Draw,8,2,10,Home Win,2,2,Draw
23/12/2023,I1,Inter,Lecce,2,0,NG,No,1,0,Home Win,16,2,18,Home Win,1,3,Away Win
23/12/2023,I1,Verona,Cagliari,2,0,NG,No,0,0,Draw,11,7,18,Home Win,3,4,Away Win
23/12/2023,I1,Roma,Napoli,2,0,NG,No,0,0,Draw,4,0,4,Home Win,7,4,Home Win
29/12/2023,I1,Fiorentina,Torino,1,0,NG,No,0,0,Draw,4,2,6,Home Win,4,2,Home Win
29/12/2023,I1,Napoli,Monza,0,0,NG,No,0,0,Draw,10,1,11,Home Win,4,4,Draw
29/12/2023,I1,Genoa,Inter,1,1,GG,No,1,1,Draw,8,2,10,Home Win,2,2,Draw
29/12/2023,I1,Lazio,Frosinone,3,1,GG,Yes,0,0,Draw,6,2,8,Home Win,3,2,Home Win
30/12/2023,I1,Atalanta,Lecce,1,0,NG,No,0,0,Draw,5,6,11,Away Win,2,2,Draw
30/12/2023,I1,Cagliari,Empoli,0,0,NG,No,0,0,Draw,8,6,14,Home Win,1,3,Away Win
30/12/2023,I1,Udinese,Bologna,3,0,NG,Yes,1,0,Home Win,7,7,14,Draw,2,5,Away Win
30/12/2023,I1,Milan,Sassuolo,1,0,NG,No,0,0,Draw,6,5,11,Home Win,0,1,Away Win
30/12/2023,I1,Verona,Salernitana,0,1,NG,No,0,0,Draw,7,6,13,Home Win,2,2,Draw
30/12/2023,I1,Juventus,Roma,1,0,NG,No,0,0,Draw,2,2,4,Draw,1,1,Draw
05/01/2024,I1,Bologna,Genoa,1,1,GG,No,0,1,Away Win,11,2,13,Home Win,3,3,Draw
06/01/2024,I1,Inter,Verona,2,1,GG,Yes,1,0,Home Win,7,0,7,Home Win,0,2,Away Win
06/01/2024,I1,Frosinone,Monza,2,3,GG,Yes,0,2,Away Win,5,1,6,Home Win,3,5,Away Win
06/01/2024,I1,Lecce,Cagliari,1,1,GG,No,1,0,Home Win,7,6,13,Home Win,1,1,Draw
06/01/2024,I1,Sassuolo,Fiorentina,1,0,NG,No,1,0,Home Win,1,8,9,Away Win,3,2,Home Win
07/01/2024,I1,Empoli,Milan,0,3,NG,Yes,0,2,Away Win,6,6,12,Draw,1,2,Away Win
07/01/2024,I1,Torino,Napoli,3,0,NG,Yes,1,0,Home Win,2,5,7,Away Win,0,2,Away Win
07/01/2024,I1,Udinese,Lazio,1,2,GG,Yes,0,1,Away Win,4,4,8,Draw,5,3,Home Win
07/01/2024,I1,Salernitana,Juventus,1,2,GG,Yes,1,0,Home Win,2,8,10,Away Win,3,5,Away Win
07/01/2024,I1,Roma,Atalanta,1,1,GG,No,1,1,Draw,6,5,11,Home Win,1,6,Away Win
13/01/2024,I1,Genoa,Torino,0,0,NG,No,0,0,Draw,8,4,12,Home Win,3,2,Home Win
13/01/2024,I1,Napoli,Salernitana,2,1,GG,Yes,1,1,Draw,8,3,11,Home Win,3,2,Home Win
13/01/2024,I1,Verona,Empoli,2,1,GG,Yes,1,0,Home Win,5,9,14,Away Win,4,3,Home Win
13/01/2024,I1,Monza,Inter,1,5,GG,Yes,0,2,Away Win,4,5,9,Away Win,2,2,Draw
14/01/2024,I1,Lazio,Lecce,1,0,NG,No,0,0,Draw,2,5,7,Away Win,4,4,Draw
14/01/2024,I1,Cagliari,Bologna,2,1,GG,Yes,1,1,Draw,2,5,7,Away Win,3,2,Home Win
14/01/2024,I1,Fiorentina,Udinese,2,2,GG,Yes,0,1,Away Win,4,4,8,Draw,1,1,Draw
14/01/2024,I1,Milan,Roma,3,1,GG,Yes,1,0,Home Win,2,5,7,Away Win,2,3,Away Win
15/01/2024,I1,Atalanta,Frosinone,5,0,NG,Yes,3,0,Home Win,8,2,10,Home Win,0,1,Away Win
16/01/2024,I1,Juventus,Sassuolo,3,0,NG,Yes,2,0,Home Win,5,2,7,Home Win,0,2,Away Win
20/01/2024,I1,Roma,Verona,2,1,GG,Yes,2,0,Home Win,1,2,3,Away Win,2,2,Draw
20/01/2024,I1,Udinese,Milan,2,3,GG,Yes,1,1,Draw,5,7,12,Away Win,6,1,Home Win
21/01/2024,I1,Frosinone,Cagliari,3,1,GG,Yes,0,1,Away Win,8,4,12,Home Win,3,5,Away Win
21/01/2024,I1,Empoli,Monza,3,0,NG,Yes,2,0,Home Win,1,7,8,Away Win,1,3,Away Win
21/01/2024,I1,Salernitana,Genoa,1,2,GG,Yes,1,1,Draw,5,5,10,Draw,0,5,Away Win
21/01/2024,I1,Lecce,Juventus,0,3,NG,Yes,0,0,Draw,5,5,10,Draw,1,1,Draw
26/01/2024,I1,Cagliari,Torino,1,2,GG,Yes,0,2,Away Win,8,2,10,Home Win,2,4,Away Win
27/01/2024,I1,Atalanta,Udinese,2,0,NG,No,2,0,Home Win,4,4,8,Draw,2,1,Home Win
27/01/2024,I1,Juventus,Empoli,1,1,GG,No,0,0,Draw,6,7,13,Away Win,1,1,Draw
27/01/2024,I1,Milan,Bologna,2,2,GG,Yes,1,1,Draw,4,1,5,Home Win,5,3,Home Win
28/01/2024,I1,Genoa,Lecce,2,1,GG,Yes,0,1,Away Win,3,8,11,Away Win,0,2,Away Win
28/01/2024,I1,Monza,Sassuolo,1,0,NG,No,1,0,Home Win,4,5,9,Away Win,1,3,Away Win
28/01/2024,I1,Verona,Frosinone,1,1,GG,No,1,0,Home Win,1,9,10,Away Win,2,2,Draw
28/01/2024,I1,Lazio,Napoli,0,0,NG,No,0,0,Draw,4,3,7,Home Win,3,2,Home Win
28/01/2024,I1,Fiorentina,Inter,0,1,NG,No,0,1,Away Win,7,6,13,Home Win,2,3,Away Win
29/01/2024,I1,Salernitana,Roma,1,2,GG,Yes,0,0,Draw,5,1,6,Home Win,2,3,Away Win
02/02/2024,I1,Lecce,Fiorentina,3,2,GG,Yes,1,0,Home Win,1,3,4,Away Win,3,3,Draw
03/02/2024,I1,Empoli,Genoa,0,0,NG,No,0,0,Draw,6,6,12,Draw,2,3,Away Win
03/02/2024,I1,Udinese,Monza,0,0,NG,No,0,0,Draw,7,4,11,Home Win,3,2,Home Win
03/02/2024,I1,Frosinone,Milan,2,3,GG,Yes,1,1,Draw,2,4,6,Away Win,1,3,Away Win
03/02/2024,I1,Bologna,Sassuolo,4,2,GG,Yes,1,2,Away Win,7,4,11,Home Win,1,3,Away Win
04/02/2024,I1,Torino,Salernitana,0,0,NG,No,0,0,Draw,10,1,11,Home Win,2,1,Home Win
04/02/2024,I1,Napoli,Verona,2,1,GG,Yes,0,0,Draw,9,2,11,Home Win,3,2,Home Win
04/02/2024,I1,Atalanta,Lazio,3,1,GG,Yes,2,0,Home Win,6,1,7,Home Win,2,3,Away Win
04/02/2024,I1,Inter,Juventus,1,0,NG,No,1,0,Home Win,6,4,10,Home Win,2,2,Draw
05/02/2024,I1,Roma,Cagliari,4,0,NG,Yes,2,0,Home Win,7,5,12,Home Win,1,1,Draw
09/02/2024,I1,Salernitana,Empoli,1,3,GG,Yes,0,1,Away Win,4,8,12,Away Win,3,2,Home Win
10/02/2024,I1,Cagliari,Lazio,1,3,GG,Yes,0,1,Away Win,7,8,15,Away Win,1,3,Away Win
10/02/2024,I1,Roma,Inter,2,4,GG,Yes,2,1,Home Win,3,8,11,Away Win,2,0,Home Win
10/02/2024,I1,Sassuolo,Torino,1,1,GG,No,1,1,Draw,5,4,9,Home Win,1,3,Away Win
11/02/2024,I1,Fiorentina,Frosinone,5,1,GG,Yes,3,0,Home Win,2,5,7,Away Win,3,1,Home Win
11/02/2024,I1,Bologna,Lecce,4,0,NG,Yes,2,0,Home Win,4,3,7,Home Win,1,2,Away Win
11/02/2024,I1,Monza,Verona,0,0,NG,No,0,0,Draw,5,2,7,Home Win,1,2,Away Win
11/02/2024,I1,Genoa,Atalanta,1,4,GG,Yes,0,1,Away Win,7,4,11,Home Win,3,4,Away Win
11/02/2024,I1,Milan,Napoli,1,0,NG,No,1,0,Home Win,1,2,3,Away Win,1,1,Draw
12/02/2024,I1,Juventus,Udinese,0,1,NG,No,0,1,Away Win,8,4,12,Home Win,3,3,Draw
14/02/2024,I1,Bologna,Fiorentina,2,0,NG,No,1,0,Home Win,2,3,5,Away Win,2,3,Away Win
16/02/2024,I1,Torino,Lecce,2,0,NG,No,0,0,Draw,5,5,10,Draw,1,4,Away Win
16/02/2024,I1,Inter,Salernitana,4,0,NG,Yes,3,0,Home Win,18,0,18,Home Win,0,1,Away Win
17/02/2024,I1,Napoli,Genoa,1,1,GG,No,0,0,Draw,7,2,9,Home Win,3,2,Home Win
17/02/2024,I1,Verona,Juventus,2,2,GG,Yes,1,1,Draw,5,4,9,Home Win,0,0,Draw
17/02/2024,I1,Atalanta,Sassuolo,3,0,NG,Yes,1,0,Home Win,11,5,16,Home Win,0,0,Draw
18/02/2024,I1,Lazio,Bologna,1,2,GG,Yes,1,1,Draw,8,3,11,Home Win,2,3,Away Win
18/02/2024,I1,Empoli,Fiorentina,1,1,GG,No,0,1,Away Win,0,3,3,Away Win,3,2,Home Win
18/02/2024,I1,Udinese,Cagliari,1,1,GG,No,1,1,Draw,3,4,7,Away Win,3,2,Home Win
18/02/2024,I1,Frosinone,Roma,0,3,NG,Yes,0,1,Away Win,10,2,12,Home Win,0,3,Away Win
18/02/2024,I1,Monza,Milan,4,2,GG,Yes,2,0,Home Win,7,3,10,Home Win,4,1,Home Win
22/02/2024,I1,Torino,Lazio,0,2,NG,No,0,0,Draw,7,4,11,Home Win,3,2,Home Win
23/02/2024,I1,Bologna,Verona,2,0,NG,No,1,0,Home Win,11,1,12,Home Win,2,2,Draw
24/02/2024,I1,Sassuolo,Empoli,2,3,GG,Yes,0,1,Away Win,4,1,5,Home Win,1,3,Away Win
24/02/2024,I1,Salernitana,Monza,0,2,NG,No,0,0,Draw,7,11,18,Away Win,2,2,Draw
24/02/2024,I1,Genoa,Udinese,2,0,NG,No,2,0,Home Win,8,3,11,Home Win,1,4,Away Win
25/02/2024,I1,Juventus,Frosinone,3,2,GG,Yes,2,2,Draw,8,3,11,Home Win,2,2,Draw
25/02/2024,I1,Cagliari,Napoli,1,1,GG,No,0,0,Draw,4,3,7,Home Win,4,1,Home Win
25/02/2024,I1,Lecce,Inter,0,4,NG,Yes,0,1,Away Win,7,10,17,Away Win,1,2,Away Win
25/02/2024,I1,Milan,Atalanta,1,1,GG,No,1,1,Draw,5,3,8,Home Win,1,4,Away Win
26/02/2024,I1,Roma,Torino,3,2,GG,Yes,1,1,Draw,0,4,4,Away Win,2,2,Draw
26/02/2024,I1,Fiorentina,Lazio,2,1,GG,Yes,0,1,Away Win,13,2,15,Home Win,0,2,Away Win
28/02/2024,I1,Sassuolo,Napoli,1,6,GG,Yes,1,3,Away Win,5,10,15,Away Win,0,0,Draw
28/02/2024,I1,Inter,Atalanta,4,0,NG,Yes,2,0,Home Win,4,1,5,Home Win,2,6,Away Win
01/03/2024,I1,Lazio,Milan,0,1,NG,No,0,0,Draw,2,5,7,Away Win,5,6,Away Win
02/03/2024,I1,Udinese,Salernitana,1,1,GG,No,1,1,Draw,5,6,11,Away Win,6,1,Home Win
02/03/2024,I1,Monza,Roma,1,4,GG,Yes,0,2,Away Win,6,3,9,Home Win,1,4,Away Win
02/03/2024,I1,Torino,Fiorentina,0,0,NG,No,0,0,Draw,4,5,9,Away Win,2,4,Away Win
03/03/2024,I1,Verona,Sassuolo,1,0,NG,No,0,0,Draw,2,10,12,Away Win,4,2,Home Win
03/03/2024,I1,Empoli,Cagliari,0,1,NG,No,0,0,Draw,9,2,11,Home Win,0,3,Away Win
03/03/2024,I1,Frosinone,Lecce,1,1,GG,No,1,0,Home Win,12,8,20,Home Win,1,1,Draw
03/03/2024,I1,Atalanta,Bologna,1,2,GG,Yes,1,0,Home Win,6,2,8,Home Win,3,2,Home Win
03/03/2024,I1,Napoli,Juventus,2,1,GG,Yes,1,0,Home Win,2,1,3,Home Win,1,4,Away Win
04/03/2024,I1,Inter,Genoa,2,1,GG,Yes,2,0,Home Win,4,5,9,Away Win,2,3,Away Win
08/03/2024,I1,Napoli,Torino,1,1,GG,No,0,0,Draw,13,7,20,Home Win,2,2,Draw
09/03/2024,I1,Cagliari,Salernitana,4,2,GG,Yes,2,0,Home Win,5,4,9,Home Win,1,2,Away Win
09/03/2024,I1,Sassuolo,Frosinone,1,0,NG,No,0,0,Draw,1,2,3,Away Win,3,1,Home Win
09/03/2024,I1,Bologna,Inter,0,1,NG,No,0,1,Away Win,7,2,9,Home Win,2,1,Home Win
09/03/2024,I1,Genoa,Monza,2,3,GG,Yes,0,2,Away Win,10,1,11,Home Win,1,1,Draw
10/03/2024,I1,Lecce,Verona,0,1,NG,No,0,1,Away Win,11,6,17,Home Win,3,3,Draw
10/03/2024,I1,Milan,Empoli,1,0,NG,No,1,0,Home Win,11,4,15,Home Win,1,4,Away Win
10/03/2024,I1,Juventus,Atalanta,2,2,GG,Yes,0,1,Away Win,4,3,7,Home Win,0,1,Away Win
10/03/2024,I1,Fiorentina,Roma,2,2,GG,Yes,1,0,Home Win,8,2,10,Home Win,2,5,Away Win
11/03/2024,I1,Lazio,Udinese,1,2,GG,Yes,0,0,Draw,9,5,14,Home Win,3,6,Away Win
15/03/2024,I1,Empoli,Bologna,0,1,NG,No,0,0,Draw,7,6,13,Home Win,4,0,Home Win
16/03/2024,I1,Monza,Cagliari,1,0,NG,No,1,0,Home Win,3,7,10,Away Win,2,1,Home Win
