match_date,league,home_team,away_team,home_score,away_score,both_teams_score,over_2_5,first_half_home,first_half_away,first_half_result,home_corners,away_corners,Total_corners,Corners_result,home_yellow_cards,away_yellow_cards,Card_result
02/04/2023,SP1,Ath Madrid,Betis,1,0,NG,No,0,0,Draw,5,1,6,Home Win,1,2,Away Win
03/04/2023,SP1,Valencia,Vallecano,1,1,GG,No,0,1,Away Win,13,3,16,Home Win,2,3,Away Win
07/04/2023,SP1,Sevilla,Celta,2,2,GG,Yes,1,0,Home Win,8,3,11,Home Win,6,2,Home Win
08/04/2023,SP1,Osasuna,Elche,2,1,GG,Yes,0,1,Away Win,9,2,11,Home Win,1,3,Away Win
08/04/2023,SP1,Espanol,Ath Bilbao,1,2,GG,Yes,0,1,Away Win,8,7,15,Home Win,6,4,Home Win
08/04/2023,SP1,Sociedad,Getafe,2,0,NG,No,1,0,Home Win,3,2,5,Home Win,2,1,Home Win
08/04/2023,SP1,Real Madrid,Villarreal,2,3,GG,Yes,1,1,Draw,6,7,13,Away Win,0,3,Away Win
09/04/2023,SP1,Valladolid,Mallorca,3,3,GG,Yes,1,0,Home Win,1,2,3,Away Win,3,5,Away Win
09/04/2023,SP1,Betis,Cadiz,0,2,NG,No,0,0,Draw,5,6,11,Away Win,3,3,Draw
09/04/2023,SP1,Almeria,Valencia,2,1,GG,Yes,0,0,Draw,3,7,10,Away Win,3,2,Home Win
09/04/2023,SP1,Vallecano,Ath Madrid,1,2,GG,Yes,0,2,Away Win,8,2,10,Home Win,0,0,Draw
10/04/2023,SP1,Barcelona,Girona,0,0,NG,No,0,0,Draw,12,2,14,Home Win,0,2,Away Win
14/04/2023,SP1,Vallecano,Osasuna,2,1,GG,Yes,2,0,Home Win,2,3,5,Away Win,2,3,Away Win
15/04/2023,SP1,Villarreal,Valladolid,1,2,GG,Yes,0,2,Away Win,8,5,13,Home Win,1,6,Away Win
15/04/2023,SP1,Ath Bilbao,Sociedad,2,0,NG,No,1,0,Home Win,5,2,7,Home Win,5,2,Home Win
15/04/2023,SP1,Betis,Espanol,3,1,GG,Yes,2,0,Home Win,4,13,17,Away Win,2,2,Draw
15/04/2023,SP1,Cadiz,Real Madrid,0,2,NG,No,0,0,Draw,2,9,11,Away Win,1,0,Home Win
16/04/2023,SP1,Girona,Elche,2,0,NG,No,1,0,Home Win,3,4,7,Away Win,3,3,Draw
16/04/2023,SP1,Getafe,Barcelona,0,0,NG,No,0,0,Draw,1,5,6,Away Win,2,1,Home Win
16/04/2023,SP1,Ath Madrid,Almeria,2,1,GG,Yes,2,1,Home Win,9,2,11,Home Win,3,3,Draw
16/04/2023,SP1,Valencia,Sevilla,0,2,NG,No,0,0,Draw,6,2,8,Home Win,1,4,Away Win
17/04/2023,SP1,Celta,Mallorca,0,1,NG,No,0,1,Away Win,7,5,12,Home Win,2,1,Home Win
21/04/2023,SP1,Espanol,Cadiz,0,0,NG,No,0,0,Draw,6,3,9,Home Win,4,2,Home Win
22/04/2023,SP1,Osasuna,Betis,3,2,GG,Yes,3,1,Home Win,5,13,18,Away Win,2,0,Home Win
22/04/2023,SP1,Almeria,Ath Bilbao,1,2,GG,Yes,0,1,Away Win,3,4,7,Away Win,2,4,Away Win
22/04/2023,SP1,Sociedad,Vallecano,2,1,GG,Yes,0,0,Draw,3,3,6,Draw,1,2,Away Win
22/04/2023,SP1,Valladolid,Girona,1,0,NG,No,1,0,Home Win,5,7,12,Away Win,1,1,Draw
22/04/2023,SP1,Real Madrid,Celta,2,0,NG,No,1,0,Home Win,8,3,11,Home Win,1,2,Away Win
23/04/2023,SP1,Elche,Valencia,0,2,NG,No,0,2,Away Win,11,6,17,Home Win,3,1,Home Win
23/04/2023,SP1,Barcelona,Ath Madrid,1,0,NG,No,1,0,Home Win,3,3,6,Draw,4,7,Away Win
23/04/2023,SP1,Mallorca,Getafe,3,1,GG,Yes,0,1,Away Win,2,2,4,Draw,2,3,Away Win
23/04/2023,SP1,Sevilla,Villarreal,2,1,GG,Yes,1,0,Home Win,5,3,8,Home Win,1,2,Away Win
25/04/2023,SP1,Cadiz,Osasuna,0,1,NG,No,0,0,Draw,11,2,13,Home Win,0,1,Away Win
25/04/2023,SP1,Girona,Real Madrid,4,2,GG,Yes,2,1,Home Win,3,8,11,Away Win,1,2,Away Win
25/04/2023,SP1,Betis,Sociedad,0,0,NG,No,0,0,Draw,2,4,6,Away Win,1,3,Away Win
26/04/2023,SP1,Ath Madrid,Mallorca,3,1,GG,Yes,1,1,Draw,5,8,13,Away Win,0,0,Draw
26/04/2023,SP1,Getafe,Almeria,1,2,GG,Yes,0,1,Away Win,4,6,10,Away Win,2,2,Draw
26/04/2023,SP1,Celta,Elche,1,0,NG,No,0,0,Draw,10,6,16,Home Win,0,0,Draw
26/04/2023,SP1,Vallecano,Barcelona,2,1,GG,Yes,1,0,Home Win,3,9,12,Away Win,1,4,Away Win
27/04/2023,SP1,Valencia,Valladolid,2,1,GG,Yes,0,1,Away Win,6,2,8,Home Win,0,4,Away Win
27/04/2023,SP1,Villarreal,Espanol,4,2,GG,Yes,0,1,Away Win,9,2,11,Home Win,2,4,Away Win
27/04/2023,SP1,Ath Bilbao,Sevilla,0,1,NG,No,0,0,Draw,8,2,10,Home Win,3,3,Draw
28/04/2023,SP1,Osasuna,Sociedad,0,2,NG,No,0,1,Away Win,4,2,6,Home Win,3,1,Home Win
29/04/2023,SP1,Elche,Vallecano,4,0,NG,Yes,1,0,Home Win,3,8,11,Away Win,1,2,Away Win
29/04/2023,SP1,Real Madrid,Almeria,4,2,GG,Yes,3,1,Home Win,7,0,7,Home Win,2,2,Draw
29/04/2023,SP1,Barcelona,Betis,4,0,NG,Yes,3,0,Home Win,10,0,10,Home Win,0,2,Away Win
30/04/2023,SP1,Cadiz,Valencia,2,1,GG,Yes,1,0,Home Win,5,6,11,Away Win,6,2,Home Win
30/04/2023,SP1,Villarreal,Celta,3,1,GG,Yes,2,1,Home Win,4,9,13,Away Win,1,4,Away Win
30/04/2023,SP1,Espanol,Getafe,1,0,NG,No,1,0,Home Win,6,3,9,Home Win,3,5,Away Win
30/04/2023,SP1,Valladolid,Ath Madrid,2,5,GG,Yes,1,3,Away Win,9,1,10,Home Win,2,1,Home Win
01/05/2023,SP1,Mallorca,Ath Bilbao,1,1,GG,No,0,0,Draw,5,7,12,Away Win,4,2,Home Win
01/05/2023,SP1,Sevilla,Girona,0,2,NG,No,0,1,Away Win,6,1,7,Home Win,1,1,Draw
02/05/2023,SP1,Almeria,Elche,2,1,GG,Yes,1,0,Home Win,7,13,20,Away Win,2,2,Draw
02/05/2023,SP1,Barcelona,Osasuna,1,0,NG,No,0,0,Draw,11,0,11,Home Win,0,0,Draw
02/05/2023,SP1,Sociedad,Real Madrid,2,0,NG,No,0,0,Draw,2,6,8,Away Win,1,5,Away Win
03/05/2023,SP1,Valencia,Villarreal,1,1,GG,No,0,0,Draw,6,6,12,Draw,4,2,Home Win
03/05/2023,SP1,Ath Madrid,Cadiz,5,1,GG,Yes,2,0,Home Win,5,2,7,Home Win,3,2,Home Win
03/05/2023,SP1,Getafe,Celta,1,0,NG,No,1,0,Home Win,1,5,6,Away Win,7,5,Home Win
04/05/2023,SP1,Girona,Mallorca,2,1,GG,Yes,1,0,Home Win,9,5,14,Home Win,4,0,Home Win
04/05/2023,SP1,Sevilla,Espanol,3,2,GG,Yes,1,2,Away Win,9,0,9,Home Win,1,2,Away Win
04/05/2023,SP1,Ath Bilbao,Betis,0,1,NG,No,0,1,Away Win,13,2,15,Home Win,1,3,Away Win
04/05/2023,SP1,Vallecano,Valladolid,2,1,GG,Yes,0,0,Draw,3,4,7,Away Win,0,0,Draw
12/05/2023,SP1,Mallorca,Cadiz,1,0,NG,No,1,0,Home Win,3,7,10,Away Win,5,3,Home Win
13/05/2023,SP1,Sociedad,Girona,2,2,GG,Yes,2,2,Draw,7,4,11,Home Win,5,3,Home Win
13/05/2023,SP1,Osasuna,Almeria,3,1,GG,Yes,0,0,Draw,4,1,5,Home Win,0,0,Draw
13/05/2023,SP1,Villarreal,Ath Bilbao,5,1,GG,Yes,2,1,Home Win,7,5,12,Home Win,4,3,Home Win
13/05/2023,SP1,Real Madrid,Getafe,1,0,NG,No,0,0,Draw,1,3,4,Away Win,1,4,Away Win
14/05/2023,SP1,Celta,Valencia,1,2,GG,Yes,0,1,Away Win,5,4,9,Home Win,3,5,Away Win
14/05/2023,SP1,Elche,Ath Madrid,1,0,NG,No,1,0,Home Win,3,5,8,Away Win,2,0,Home Win
14/05/2023,SP1,Valladolid,Sevilla,0,3,NG,Yes,0,0,Draw,8,3,11,Home Win,2,1,Home Win
14/05/2023,SP1,Espanol,Barcelona,2,4,GG,Yes,0,3,Away Win,4,3,7,Home Win,1,3,Away Win
15/05/2023,SP1,Betis,Vallecano,3,1,GG,Yes,2,0,Home Win,6,5,11,Home Win,3,2,Home Win
19/05/2023,SP1,Cadiz,Valladolid,2,0,NG,No,0,0,Draw,4,3,7,Home Win,4,4,Draw
20/05/2023,SP1,Girona,Villarreal,1,2,GG,Yes,1,1,Draw,3,1,4,Home Win,2,1,Home Win
20/05/2023,SP1,Ath Bilbao,Celta,2,1,GG,Yes,1,0,Home Win,8,5,13,Home Win,4,1,Home Win
20/05/2023,SP1,Almeria,Mallorca,3,0,NG,Yes,2,0,Home Win,4,6,10,Away Win,1,2,Away Win
20/05/2023,SP1,Getafe,Elche,1,1,GG,No,1,1,Draw,5,6,11,Away Win,3,1,Home Win
20/05/2023,SP1,Barcelona,Sociedad,1,2,GG,Yes,0,1,Away Win,8,2,10,Home Win,4,4,Draw
21/05/2023,SP1,Vallecano,Espanol,1,2,GG,Yes,1,1,Draw,4,4,8,Draw,2,2,Draw
21/05/2023,SP1,Ath Madrid,Osasuna,3,0,NG,Yes,1,0,Home Win,8,10,18,Away Win,0,2,Away Win
21/05/2023,SP1,Valencia,Real Madrid,1,0,NG,No,1,0,Home Win,2,9,11,Away Win,4,2,Home Win
21/05/2023,SP1,Sevilla,Betis,0,0,NG,No,0,0,Draw,4,3,7,Home Win,2,2,Draw
23/05/2023,SP1,Celta,Girona,1,1,GG,No,1,0,Home Win,9,3,12,Home Win,0,0,Draw
23/05/2023,SP1,Sociedad,Almeria,1,0,NG,No,1,0,Home Win,10,2,12,Home Win,0,1,Away Win
23/05/2023,SP1,Valladolid,Barcelona,3,1,GG,Yes,2,0,Home Win,2,6,8,Away Win,1,0,Home Win
24/05/2023,SP1,Elche,Sevilla,1,1,GG,No,1,1,Draw,9,5,14,Home Win,1,4,Away Win
24/05/2023,SP1,Real Madrid,Vallecano,2,1,GG,Yes,1,0,Home Win,5,2,7,Home Win,1,3,Away Win
24/05/2023,SP1,Villarreal,Cadiz,2,0,NG,No,2,0,Home Win,7,6,13,Home Win,1,2,Away Win
24/05/2023,SP1,Betis,Getafe,0,1,NG,No,0,0,Draw,2,5,7,Away Win,2,5,Away Win
24/05/2023,SP1,Espanol,Ath Madrid,3,3,GG,Yes,0,2,Away Win,16,1,17,Home Win,2,3,Away Win
25/05/2023,SP1,Mallorca,Valencia,1,0,NG,No,0,0,Draw,2,4,6,Away Win,4,2,Home Win
25/05/2023,SP1,Osasuna,Ath Bilbao,2,0,NG,No,0,0,Draw,3,6,9,Away Win,3,3,Draw
27/05/2023,SP1,Sevilla,Real Madrid,1,2,GG,Yes,1,1,Draw,1,1,2,Draw,2,4,Away Win
28/05/2023,SP1,Almeria,Valladolid,0,0,NG,No,0,0,Draw,2,4,6,Away Win,0,4,Away Win
28/05/2023,SP1,Ath Bilbao,Elche,0,1,NG,No,0,0,Draw,19,3,22,Home Win,1,1,Draw
28/05/2023,SP1,Ath Madrid,Sociedad,2,1,GG,Yes,1,0,Home Win,6,4,10,Home Win,2,2,Draw
28/05/2023,SP1,Barcelona,Mallorca,3,0,NG,Yes,2,0,Home Win,14,3,17,Home Win,0,0,Draw
28/05/2023,SP1,Cadiz,Celta,1,0,NG,No,0,0,Draw,3,3,6,Draw,9,5,Home Win
28/05/2023,SP1,Getafe,Osasuna,2,1,GG,Yes,1,1,Draw,1,1,2,Draw,3,1,Home Win
28/05/2023,SP1,Girona,Betis,1,2,GG,Yes,1,0,Home Win,8,5,13,Home Win,0,1,Away Win
28/05/2023,SP1,Valencia,Espanol,2,2,GG,Yes,1,1,Draw,10,3,13,Home Win,0,4,Away Win
28/05/2023,SP1,Vallecano,Villarreal,2,1,GG,Yes,0,0,Draw,4,6,10,Away Win,3,5,Away Win
04/06/2023,SP1,Mallorca,Vallecano,3,0,NG,Yes,0,0,Draw,2,6,8,Away Win,0,0,Draw
04/06/2023,SP1,Osasuna,Girona,2,1,GG,Yes,0,0,Draw,5,2,7,Home Win,1,5,Away Win
04/06/2023,SP1,Real Madrid,Ath Bilbao,1,1,GG,No,0,0,Draw,5,6,11,Away Win,2,2,Draw
04/06/2023,SP1,Sociedad,Sevilla,2,1,GG,Yes,1,0,Home Win,5,2,7,Home Win,0,1,Away Win
04/06/2023,SP1,Villarreal,Ath Madrid,2,2,GG,Yes,1,1,Draw,12,1,13,Home Win,3,2,Home Win
04/06/2023,SP1,Betis,Valencia,1,1,GG,No,1,0,Home Win,5,4,9,Home Win,3,0,Home Win
04/06/2023,SP1,Celta,Barcelona,2,1,GG,Yes,1,0,Home Win,2,4,6,Away Win,2,2,Draw
04/06/2023,SP1,Elche,Cadiz,1,1,GG,No,0,1,Away Win,7,4,11,Home Win,4,3,Home Win
04/06/2023,SP1,Espanol,Almeria,3,3,GG,Yes,1,1,Draw,7,6,13,Home Win,2,3,Away Win
04/06/2023,SP1,Valladolid,Getafe,0,0,NG,No,0,0,Draw,6,1,7,Home Win,1,3,Away Win
11/08/2023,SP1,Almeria,Vallecano,0,2,NG,No,0,2,Away Win,8,3,11,Home Win,1,3,Away Win
11/08/2023,SP1,Sevilla,Valencia,1,2,GG,Yes,0,0,Draw,8,1,9,Home Win,3,2,Home Win
12/08/2023,SP1,Sociedad,Girona,1,1,GG,No,1,0,Home Win,4,1,5,Home Win,2,5,Away Win
12/08/2023,SP1,Las Palmas,Mallorca,1,1,GG,No,1,0,Home Win,3,6,9,Away Win,3,2,Home Win
12/08/2023,SP1,Ath Bilbao,Real Madrid,0,2,NG,No,0,2,Away Win,7,5,12,Home Win,3,1,Home Win
13/08/2023,SP1,Celta,Osasuna,0,2,NG,No,0,1,Away Win,7,2,9,Home Win,1,1,Draw
13/08/2023,SP1,Villarreal,Betis,1,2,GG,Yes,0,1,Away Win,9,4,13,Home Win,1,3,Away Win
13/08/2023,SP1,Getafe,Barcelona,0,0,NG,No,0,0,Draw,3,4,7,Away Win,8,2,Home Win
14/08/2023,SP1,Cadiz,Alaves,1,0,NG,No,1,0,Home Win,2,4,6,Away Win,3,2,Home Win
14/08/2023,SP1,Ath Madrid,Granada,3,1,GG,Yes,1,0,Home Win,3,3,6,Draw,3,1,Home Win
18/08/2023,SP1,Mallorca,Villarreal,0,1,NG,No,0,0,Draw,6,5,11,Home Win,2,4,Away Win
18/08/2023,SP1,Valencia,Las Palmas,1,0,NG,No,0,0,Draw,6,4,10,Home Win,0,0,Draw
19/08/2023,SP1,Sociedad,Celta,1,1,GG,No,1,0,Home Win,9,7,16,Home Win,2,1,Home Win
19/08/2023,SP1,Almeria,Real Madrid,1,3,GG,Yes,1,1,Draw,4,5,9,Away Win,1,0,Home Win
19/08/2023,SP1,Osasuna,Ath Bilbao,0,2,NG,No,0,2,Away Win,5,3,8,Home Win,1,5,Away Win
20/08/2023,SP1,Girona,Getafe,3,0,NG,Yes,1,0,Home Win,3,2,5,Home Win,2,5,Away Win
20/08/2023,SP1,Barcelona,Cadiz,2,0,NG,No,0,0,Draw,10,2,12,Home Win,4,3,Home Win
20/08/2023,SP1,Betis,Ath Madrid,0,0,NG,No,0,0,Draw,2,7,9,Away Win,2,1,Home Win
21/08/2023,SP1,Alaves,Sevilla,4,3,GG,Yes,2,2,Draw,4,4,8,Draw,1,2,Away Win
21/08/2023,SP1,Granada,Vallecano,0,2,NG,No,0,0,Draw,5,6,11,Away Win,2,1,Home Win
25/08/2023,SP1,Las Palmas,Sociedad,0,0,NG,No,0,0,Draw,5,7,12,Away Win,1,4,Away Win
25/08/2023,SP1,Celta,Real Madrid,0,1,NG,No,0,0,Draw,3,5,8,Away Win,2,3,Away Win
26/08/2023,SP1,Cadiz,Almeria,1,1,GG,No,0,0,Draw,7,3,10,Home Win,0,5,Away Win
26/08/2023,SP1,Granada,Mallorca,3,2,GG,Yes,1,1,Draw,5,3,8,Home Win,2,7,Away Win
26/08/2023,SP1,Sevilla,Girona,1,2,GG,Yes,1,1,Draw,6,6,12,Draw,2,1,Home Win
27/08/2023,SP1,Villarreal,Barcelona,3,4,GG,Yes,2,2,Draw,2,6,8,Away Win,3,3,Draw
27/08/2023,SP1,Valencia,Osasuna,1,2,GG,Yes,0,1,Away Win,6,3,9,Home Win,3,4,Away Win
27/08/2023,SP1,Ath Bilbao,Betis,4,2,GG,Yes,3,2,Home Win,5,3,8,Home Win,4,2,Home Win
28/08/2023,SP1,Getafe,Alaves,1,0,NG,No,0,0,Draw,4,5,9,Away Win,1,2,Away Win
28/08/2023,SP1,Vallecano,Ath Madrid,0,7,NG,Yes,0,3,Away Win,8,3,11,Home Win,4,3,Home Win
01/09/2023,SP1,Cadiz,Villarreal,3,1,GG,Yes,2,1,Home Win,7,3,10,Home Win,5,4,Home Win
01/09/2023,SP1,Almeria,Celta,2,3,GG,Yes,0,2,Away Win,6,5,11,Home Win,1,1,Draw
02/09/2023,SP1,Sociedad,Granada,5,3,GG,Yes,2,1,Home Win,2,5,7,Away Win,1,5,Away Win
02/09/2023,SP1,Real Madrid,Getafe,2,1,GG,Yes,0,1,Away Win,11,1,12,Home Win,2,6,Away Win
02/09/2023,SP1,Alaves,Valencia,1,0,NG,No,1,0,Home Win,1,2,3,Away Win,4,2,Home Win
02/09/2023,SP1,Betis,Vallecano,1,0,NG,No,0,0,Draw,2,3,5,Away Win,3,5,Away Win
03/09/2023,SP1,Girona,Las Palmas,1,0,NG,No,0,0,Draw,3,5,8,Away Win,3,3,Draw
03/09/2023,SP1,Mallorca,Ath Bilbao,0,0,NG,No,0,0,Draw,3,5,8,Away Win,0,1,Away Win
03/09/2023,SP1,Osasuna,Barcelona,1,2,GG,Yes,0,1,Away Win,8,5,13,Home Win,1,3,Away Win
15/09/2023,SP1,Vallecano,Alaves,2,0,NG,No,1,0,Home Win,5,3,8,Home Win,2,3,Away Win
16/09/2023,SP1,Ath Bilbao,Cadiz,3,0,NG,Yes,0,0,Draw,5,4,9,Home Win,1,4,Away Win
16/09/2023,SP1,Valencia,Ath Madrid,3,0,NG,Yes,2,0,Home Win,5,8,13,Away Win,1,5,Away Win
16/09/2023,SP1,Celta,Mallorca,0,1,NG,No,0,0,Draw,10,1,11,Home Win,1,3,Away Win
16/09/2023,SP1,Barcelona,Betis,5,0,NG,Yes,2,0,Home Win,9,5,14,Home Win,1,2,Away Win
17/09/2023,SP1,Getafe,Osasuna,3,2,GG,Yes,1,1,Draw,6,3,9,Home Win,6,2,Home Win
17/09/2023,SP1,Villarreal,Almeria,2,1,GG,Yes,1,1,Draw,7,6,13,Home Win,2,3,Away Win
17/09/2023,SP1,Sevilla,Las Palmas,1,0,NG,No,0,0,Draw,7,3,10,Home Win,3,5,Away Win
17/09/2023,SP1,Real Madrid,Sociedad,2,1,GG,Yes,0,1,Away Win,4,3,7,Home Win,3,2,Home Win
18/09/2023,SP1,Granada,Girona,2,4,GG,Yes,0,3,Away Win,4,5,9,Away Win,3,3,Draw
22/09/2023,SP1,Alaves,Ath Bilbao,0,2,NG,No,0,1,Away Win,3,4,7,Away Win,2,2,Draw
23/09/2023,SP1,Girona,Mallorca,5,3,GG,Yes,4,1,Home Win,6,5,11,Home Win,1,5,Away Win
23/09/2023,SP1,Osasuna,Sevilla,0,0,NG,No,0,0,Draw,7,4,11,Home Win,2,3,Away Win
23/09/2023,SP1,Barcelona,Celta,3,2,GG,Yes,0,1,Away Win,2,3,5,Away Win,2,1,Home Win
23/09/2023,SP1,Almeria,Valencia,2,2,GG,Yes,0,1,Away Win,8,3,11,Home Win,4,2,Home Win
24/09/2023,SP1,Sociedad,Getafe,4,3,GG,Yes,1,2,Away Win,2,1,3,Home Win,3,2,Home Win
24/09/2023,SP1,Vallecano,Villarreal,1,1,GG,No,1,1,Draw,2,8,10,Away Win,2,3,Away Win
24/09/2023,SP1,Betis,Cadiz,1,1,GG,No,0,1,Away Win,11,8,19,Home Win,2,3,Away Win
24/09/2023,SP1,Las Palmas,Granada,1,0,NG,No,0,0,Draw,6,7,13,Away Win,6,4,Home Win
24/09/2023,SP1,Ath Madrid,Real Madrid,3,1,GG,Yes,2,1,Home Win,6,11,17,Away Win,1,3,Away Win
26/09/2023,SP1,Sevilla,Almeria,5,1,GG,Yes,3,0,Home Win,9,4,13,Home Win,3,2,Home Win
26/09/2023,SP1,Mallorca,Barcelona,2,2,GG,Yes,2,1,Home Win,7,2,9,Home Win,4,1,Home Win
27/09/2023,SP1,Ath Bilbao,Getafe,2,2,GG,Yes,1,0,Home Win,5,4,9,Home Win,5,6,Away Win
27/09/2023,SP1,Real Madrid,Las Palmas,2,0,NG,No,1,0,Home Win,7,2,9,Home Win,0,1,Away Win
27/09/2023,SP1,Villarreal,Girona,1,2,GG,Yes,0,0,Draw,5,6,11,Away Win,3,2,Home Win
27/09/2023,SP1,Cadiz,Vallecano,0,0,NG,No,0,0,Draw,1,2,3,Away Win,5,6,Away Win
27/09/2023,SP1,Valencia,Sociedad,0,1,NG,No,0,1,Away Win,0,2,2,Away Win,4,7,Away Win
28/09/2023,SP1,Celta,Alaves,1,1,GG,No,1,0,Home Win,2,8,10,Away Win,5,3,Home Win
28/09/2023,SP1,Granada,Betis,1,1,GG,No,0,0,Draw,5,7,12,Away Win,2,1,Home Win
28/09/2023,SP1,Osasuna,Ath Madrid,0,2,NG,No,0,1,Away Win,7,2,9,Home Win,3,3,Draw
29/09/2023,SP1,Barcelona,Sevilla,1,0,NG,No,0,0,Draw,13,3,16,Home Win,2,3,Away Win
30/09/2023,SP1,Getafe,Villarreal,0,0,NG,No,0,0,Draw,6,4,10,Home Win,2,4,Away Win
30/09/2023,SP1,Vallecano,Mallorca,2,2,GG,Yes,1,1,Draw,5,0,5,Home Win,2,5,Away Win
30/09/2023,SP1,Girona,Real Madrid,0,3,NG,Yes,0,2,Away Win,1,4,5,Away Win,2,2,Draw
30/09/2023,SP1,Sociedad,Ath Bilbao,3,0,NG,Yes,1,0,Home Win,5,7,12,Away Win,2,2,Draw
01/10/2023,SP1,Almeria,Granada,3,3,GG,Yes,3,0,Home Win,1,5,6,Away Win,2,1,Home Win
01/10/2023,SP1,Alaves,Osasuna,0,2,NG,No,0,1,Away Win,4,2,6,Home Win,2,3,Away Win
01/10/2023,SP1,Ath Madrid,Cadiz,3,2,GG,Yes,1,2,Away Win,5,3,8,Home Win,1,3,Away Win
01/10/2023,SP1,Betis,Valencia,3,0,NG,Yes,1,0,Home Win,5,3,8,Home Win,2,2,Draw
02/10/2023,SP1,Las Palmas,Celta,2,1,GG,Yes,0,0,Draw,4,5,9,Away Win,2,1,Home Win
06/10/2023,SP1,Ath Bilbao,Almeria,3,0,NG,Yes,1,0,Home Win,6,2,8,Home Win,2,0,Home Win
07/10/2023,SP1,Cadiz,Girona,0,1,NG,No,0,0,Draw,5,5,10,Draw,1,3,Away Win
07/10/2023,SP1,Real Madrid,Osasuna,4,0,NG,Yes,1,0,Home Win,5,4,9,Home Win,2,2,Draw
07/10/2023,SP1,Mallorca,Valencia,1,1,GG,No,1,1,Draw,3,6,9,Away Win,2,1,Home Win
07/10/2023,SP1,Sevilla,Vallecano,2,2,GG,Yes,0,2,Away Win,12,2,14,Home Win,5,2,Home Win
08/10/2023,SP1,Villarreal,Las Palmas,1,2,GG,Yes,0,1,Away Win,7,2,9,Home Win,4,4,Draw
08/10/2023,SP1,Ath Madrid,Sociedad,2,1,GG,Yes,1,0,Home Win,1,4,5,Away Win,3,3,Draw
08/10/2023,SP1,Alaves,Betis,1,1,GG,No,1,1,Draw,5,3,8,Home Win,3,3,Draw
08/10/2023,SP1,Celta,Getafe,2,2,GG,Yes,2,2,Draw,13,1,14,Home Win,1,8,Away Win
08/10/2023,SP1,Granada,Barcelona,2,2,GG,Yes,2,1,Home Win,1,11,12,Away Win,4,1,Home Win
20/10/2023,SP1,Osasuna,Granada,2,0,NG,No,1,0,Home Win,1,7,8,Away Win,3,4,Away Win
21/10/2023,SP1,Sociedad,Mallorca,1,0,NG,No,0,0,Draw,2,5,7,Away Win,3,3,Draw
21/10/2023,SP1,Getafe,Betis,1,1,GG,No,1,1,Draw,4,8,12,Away Win,5,2,Home Win
21/10/2023,SP1,Sevilla,Real Madrid,1,1,GG,No,0,0,Draw,4,6,10,Away Win,5,2,Home Win
21/10/2023,SP1,Celta,Ath Madrid,0,3,NG,Yes,0,1,Away Win,7,5,12,Home Win,3,2,Home Win
22/10/2023,SP1,Las Palmas,Vallecano,0,1,NG,No,0,0,Draw,10,5,15,Home Win,4,3,Home Win
22/10/2023,SP1,Girona,Almeria,5,2,GG,Yes,3,2,Home Win,9,6,15,Home Win,1,2,Away Win
22/10/2023,SP1,Villarreal,Alaves,1,1,GG,No,0,0,Draw,9,3,12,Home Win,4,3,Home Win
22/10/2023,SP1,Barcelona,Ath Bilbao,1,0,NG,No,0,0,Draw,4,7,11,Away Win,3,3,Draw
23/10/2023,SP1,Valencia,Cadiz,2,0,NG,No,2,0,Home Win,4,6,10,Away Win,0,3,Away Win
27/10/2023,SP1,Girona,Celta,1,0,NG,No,0,0,Draw,10,1,11,Home Win,3,2,Home Win
28/10/2023,SP1,Almeria,Las Palmas,1,2,GG,Yes,0,1,Away Win,3,2,5,Home Win,3,1,Home Win
28/10/2023,SP1,Barcelona,Real Madrid,1,2,GG,Yes,1,0,Home Win,6,3,9,Home Win,2,1,Home Win
28/10/2023,SP1,Mallorca,Getafe,0,0,NG,No,0,0,Draw,8,3,11,Home Win,0,1,Away Win
28/10/2023,SP1,Cadiz,Sevilla,2,2,GG,Yes,2,1,Home Win,2,4,6,Away Win,6,4,Home Win
29/10/2023,SP1,Betis,Osasuna,2,1,GG,Yes,1,0,Home Win,6,3,9,Home Win,3,4,Away Win
29/10/2023,SP1,Vallecano,Sociedad,2,2,GG,Yes,1,1,Draw,4,5,9,Away Win,3,2,Home Win
29/10/2023,SP1,Ath Bilbao,Valencia,2,2,GG,Yes,1,0,Home Win,10,4,14,Home Win,3,1,Home Win
29/10/2023,SP1,Ath Madrid,Alaves,2,1,GG,Yes,2,0,Home Win,4,4,8,Draw,3,2,Home Win
30/10/2023,SP1,Granada,Villarreal,2,3,GG,Yes,2,3,Away Win,4,1,5,Home Win,0,4,Away Win
03/11/2023,SP1,Las Palmas,Ath Madrid,2,1,GG,Yes,0,0,Draw,3,4,7,Away Win,0,3,Away Win
04/11/2023,SP1,Osasuna,Girona,2,4,GG,Yes,1,1,Draw,2,7,9,Away Win,5,3,Home Win
04/11/2023,SP1,Betis,Mallorca,2,0,NG,No,1,0,Home Win,6,1,7,Home Win,1,4,Away Win
04/11/2023,SP1,Celta,Sevilla,1,1,GG,No,1,0,Home Win,4,6,10,Away Win,2,5,Away Win
04/11/2023,SP1,Sociedad,Barcelona,0,1,NG,No,0,0,Draw,8,3,11,Home Win,3,3,Draw
05/11/2023,SP1,Alaves,Almeria,1,0,NG,No,0,0,Draw,12,6,18,Home Win,2,3,Away Win
05/11/2023,SP1,Valencia,Granada,1,0,NG,No,1,0,Home Win,0,4,4,Away Win,3,5,Away Win
